Julian Date,Snow Depth (m),Air Temp (°C),Ground temp (°C),Wind velocity (m/s),hflux1_W_m2,hflux2_W_m2
340.583,0.554,-10.7798,-0.360779,0,3.53232,2.52808
340.625,0.556,-10.5938,-0.365417,0,2.676,2.53914
340.667,0.556,-10.9435,-0.365417,0,3.53232,2.53914
340.708,0.549,-11.2266,-0.365417,0,3.81776,2.5502
340.75,0.558,-11.2266,-0.365417,0,3.10416,2.55121
340.792,0.559,-11.1663,-0.365417,0,3.13984,2.61557
340.833,0.562,-11.0856,-0.365417,0,3.49664,2.61456
340.875,0.573,-10.9231,-0.365417,0,3.49664,2.59545
340.917,0.573,-10.9027,-0.365417,0,3.85344,2.61557
340.958,0.538,-10.8208,-0.365417,0,3.42528,2.6045
341,0.574,-10.8618,-0.365417,0,2.71168,2.62663
341.042,0.579,-10.8823,-0.360779,0,3.53232,2.64976
341.083,0.581,-10.8413,-0.360779,0,3.81776,2.64674
341.125,0.578,-10.7592,-0.365417,0,3.10416,2.65981
341.167,,-10.6974,-0.360779,0,3.10416,2.66987
341.208,0.543,-10.4897,-0.365417,0,3.49664,2.68093
341.25,0.604,-10.4478,-0.365417,0,2.74736,2.66987
341.292,0.605,-10.4269,-0.365417,0,3.85344,2.66987
341.333,0.598,-10.4688,-0.365417,0,3.10416,2.68093
341.375,0.597,-11.8382,-0.360779,0,3.42528,2.68093
341.417,0.595,-11.1663,-0.365417,0,3.49664,2.68093
341.458,0.593,-10.364,-0.365417,0,2.71168,2.66886
341.5,0.591,-9.93845,-0.365417,0,3.49664,2.64976
341.542,0.589,-9.89536,-0.365417,0,3.88912,2.66987
341.583,0.589,-9.72198,-0.365417,0,3.81776,2.68093
341.625,0.585,-10.0244,-0.365417,0,2.71168,2.68093
341.667,0.587,-10.9842,-0.365417,0,3.13984,2.68093
341.708,0.586,-11.5053,-0.365417,0.00075,4.24592,2.68093
341.75,0.582,-11.3465,-0.365417,0.003,3.85344,2.68093
341.792,0.581,-11.4062,-0.365417,0.0045,3.81776,2.66987
341.833,0.58,-11.446,-0.365417,0.003,3.49664,2.68093
341.875,0.579,-11.8575,-0.365417,0.00075,3.49664,2.66987
341.917,0.577,-11.9735,-0.365417,0,2.74736,2.66886
341.958,0.576,-12.1078,-0.365417,0,4.21024,2.67087
342,0.576,-12.8201,-0.39328,0,3.10416,2.68093
342.042,0.574,-14.0115,-0.365417,0,4.2816,2.66886
342.083,0.577,-15.6391,-0.365417,0,4.24592,2.64976
342.125,0.577,-16.483,-0.365417,0,4.6384,2.69199
342.167,0.572,-16.5577,-0.365417,0,2.676,2.71512
342.208,0.571,-16.4079,-0.365417,0,3.53232,2.74629
342.25,0.576,-14.9502,-0.365417,0,4.24592,2.73523
342.292,0.569,-14.5205,-0.365417,0,3.42528,2.72417
342.333,0.578,-14.487,-0.365417,0,3.53232,2.72618
342.375,0.576,-14.2678,-0.365417,0,2.71168,2.73523
342.417,0.575,-14.0115,-0.365417,0,3.42528,2.73624
342.458,0.574,-12.9483,-0.365417,0,3.53232,2.74629
342.5,0.575,-11.8382,-0.365417,0,3.49664,2.76942
342.542,0.557,-11.126,-0.365417,0,3.49664,2.77948
342.583,0.577,-10.5938,-0.365417,0,3.06848,2.79054
342.625,0.58,-10.4897,-0.365417,0,3.53232,2.8016
342.667,0.58,-10.4688,-0.365417,0,3.42528,2.8016
342.708,0.58,-9.37024,-0.365417,0,3.53232,2.8006
342.75,0.578,-8.22595,-0.39328,0,4.24592,2.79959
342.792,0.578,-8.20236,-0.365417,0,4.24592,2.76842
342.833,0.577,-7.45486,-0.365417,0,4.24592,2.73523
342.875,0.577,-7.86847,-0.365417,0,3.10416,2.74629
342.917,0.575,-7.504,-0.365417,0,3.42528,2.74629
342.958,0.574,-8.36707,-0.365417,0,3.53232,2.74629
343,0.575,-9.61279,-0.365417,0,4.24592,2.74629
343.042,0.578,-9.95996,-0.365417,0,3.81776,2.74629
343.083,0.579,-9.98145,-0.39328,0,3.10416,2.74629
343.125,0.579,-10.0029,-0.360779,0,3.53232,2.74629
343.167,0.578,-9.80887,-0.365417,0,4.24592,2.72417
343.208,0.577,-9.98145,-0.365417,0,3.81776,2.73523
343.25,0.574,-10.5731,-0.365417,0,3.85344,2.74629
343.292,0.572,-11.5645,-0.365417,0,3.88912,2.74629
343.333,0.574,-11.9542,-0.365417,0,3.81776,2.74629
343.375,0.573,-11.5053,-0.365417,0,3.88912,2.74629
343.417,0.571,-11.3864,-0.365417,0,3.81776,2.74629
343.458,0.567,-10.8823,-0.365417,0,3.53232,2.74629
343.5,0.565,-10.1949,-0.365417,0,3.81776,2.73523
343.542,0.565,-10.2796,-0.365417,0,3.49664,2.73523
343.583,0.564,-9.89536,-0.365417,0,3.85344,2.74629
343.625,0.562,-9.98145,-0.365417,0,3.49664,2.73523
343.667,0.56,-11.4062,-0.39328,0,3.88912,2.74629
343.708,0.563,-13.2739,-0.365417,0,3.42528,2.72417
343.75,0.563,-12.7649,-0.360779,0,3.53232,2.74629
343.792,0.564,-11.6431,-0.365417,0,4.6384,2.74629
343.833,0.567,-11.3465,-0.365417,0,3.42528,2.74529
343.875,0.571,-11.1864,-0.39328,0,3.85344,2.72618
343.917,0.564,-11.1058,-0.365417,0,3.13984,2.74629
343.958,,-11.0653,-0.365417,0,3.49664,2.74629
344,0.563,-11.1461,-0.360779,0,3.81776,2.74629
344.042,0.568,-11.5053,-0.365417,0,3.53232,2.73523
344.083,0.564,-11.5448,-0.365417,0,4.6384,2.73523
344.125,,-11.4261,-0.365417,0,3.85344,2.72316
344.167,0.544,-11.2466,-0.39328,0,3.42528,2.73624
344.208,0.595,-11.126,-0.365417,0,3.88912,2.73523
344.25,0.6,-11.0248,-0.39328,0,4.21024,2.73523
344.292,0.593,-10.9231,-0.365417,0,3.13984,2.74629
344.333,0.599,-10.718,-0.360779,0,3.85344,2.73523
344.375,0.561,-10.6767,-0.360779,0,4.21024,2.73523
344.417,0.593,-10.6767,-0.365417,0,4.2816,2.73523
344.458,0.605,-10.656,-0.365417,0,4.60272,2.72417
344.5,0.554,-10.4478,-0.365417,0,3.88912,2.73523
344.542,,-10.1098,-0.365417,0,3.81776,2.74629
344.583,,-10.4478,-0.365417,0,3.88912,2.74629
344.625,0.585,-10.9231,-0.365417,0,3.49664,2.74629
344.667,0.588,-11.6823,-0.365417,0,3.10416,2.74629
344.708,0.594,-13.3455,-0.39328,0,3.81776,2.74629
344.75,0.596,-14.3524,-0.365417,0,3.53232,2.74529
344.792,0.596,-17.4595,-0.39328,0,4.21024,2.72618
344.833,0.597,-19.174,-0.365417,0,3.88912,2.74629
344.875,0.595,-19.9659,-0.365417,0,3.85344,2.75736
344.917,0.594,-20.6053,-0.365417,0,4.6384,2.79054
344.958,0.595,-22.4245,-0.365417,0,3.85344,2.82473
345,0.594,-23.9329,-0.370056,0,4.6384,2.91121
345.042,0.593,-24.7608,-0.365417,0,4.6384,2.95445
345.083,0.593,-25.5678,-0.365417,0,3.81776,3.03088
345.125,0.593,-24.8164,-0.365417,0,3.13984,3.13043
345.167,0.59,-23.9231,-0.365417,0,3.85344,3.19479
345.208,0.592,-25.1737,-0.365417,0,4.21024,3.26921
345.25,0.592,-26.1421,-0.365417,0,3.49664,3.39189
345.292,0.594,-26.6061,-0.370056,0,3.10416,3.45625
345.333,0.593,-26.5394,-0.365417,0,3.53232,3.55681
345.375,0.593,-27.4101,-0.370056,0,4.21024,3.67446
345.417,0.593,-27.7786,-0.370056,0,3.85344,3.80519
345.458,0.588,-27.8637,-0.370056,0,4.2816,3.90575
345.5,0.59,-27.2668,-0.370056,0,2.676,3.99022
345.542,0.589,-26.7964,-0.370056,0,2.3192,4.13402
345.583,0.589,-26.2274,-0.370056,0,2.3192,4.24263
345.625,0.589,-26.3546,-0.370056,0,3.85344,4.36129
345.667,0.589,-27.4813,-0.370056,0,2.71168,4.4719
345.708,0.589,-28.5216,-0.374725,0,2.71168,4.58151
345.75,0.587,-29.3105,-0.370056,0,3.13984,4.71023
345.792,0.587,-30.2043,-0.370056,0,4.21024,4.79772
345.833,0.589,-30.2711,-0.374725,0,3.13984,4.94051
345.875,0.587,-30.2644,-0.374725,0,3.42528,5.06219
345.917,0.587,-30.0294,-0.402588,0,2.71168,5.21202
345.958,0.586,-30.4302,-0.402588,0,2.74736,5.34577
346,0.585,-30.1909,-0.402588,0,3.85344,5.48756
346.042,0.585,-30.1305,-0.402588,0,3.85344,5.62834
346.083,0.584,-28.9821,-0.402588,0,5.03088,5.79125
346.125,0.584,-25.7526,-0.402588,0,4.6384,5.8546
346.167,0.583,-23.9329,-0.402588,0,4.2816,5.92097
346.208,0.582,-22.1343,-0.402588,0,5.81584,5.94209
346.25,0.582,-21.673,-0.434998,0,5.78016,5.97427
346.292,0.582,-22.3497,-0.434998,0,4.6384,5.94209
346.333,0.581,-22.9077,-0.434998,0,5.03088,5.95215
346.375,0.582,-25.5057,-0.430389,0.000375,5.85152,5.97427
346.417,0.581,-26.903,-0.462799,0.0015,6.52944,6.01852
346.458,0.579,-26.5561,-0.462799,0.00225,4.67408,6.01952
346.5,0.579,-24.0592,-0.462799,0.0015,5.38768,6.07282
346.542,0.577,-22.4138,-0.462799,0.000375,5.03088,6.12813
346.583,0.578,-22.5307,-0.462799,0,5.03088,6.10399
346.625,0.578,-23.2157,-0.490509,0,5.03088,6.105
346.667,0.577,-24.2613,-0.490509,0,6.244,6.12813
346.708,0.578,-24.2517,-0.490509,0,6.9576,6.15025
346.75,0.577,-24.7329,-0.490509,0,6.17264,6.18142
346.792,0.575,-25.7789,-0.495117,0,4.9952,6.18243
346.833,0.576,-27.3784,-0.490509,0.112125,5.42336,6.23472
346.875,0.575,-27.8174,-0.490509,0.521625,5.85152,6.29204
346.917,0.575,-26.8539,-0.490509,1.068,5.78016,6.37852
346.958,0.575,-26.2784,-0.495117,1.45012,5.81584,6.38958
347,0.575,-26.1677,-0.495117,1.78725,4.67408,6.42277
347.042,0.574,-24.7422,-0.522827,2.11762,6.13696,6.5193
347.083,0.574,-23.598,-0.522827,2.0625,5.03088,6.5535
347.125,0.573,-22.7517,-0.522827,1.51425,5.06656,6.54143
347.167,0.572,-21.784,-0.522827,0.825375,6.92192,6.59674
347.208,0.573,-22.0147,-0.522827,0.345375,5.03088,6.56255
347.25,0.573,-22.6573,-0.522827,0.259125,5.06656,6.5535
347.292,0.572,-23.2564,-0.550446,0.666375,5.38768,6.55148
347.333,0.572,-22.0256,-0.550446,1.41075,4.67408,6.54143
347.375,0.571,-22.1776,-0.550446,1.90275,6.13696,6.52936
347.417,0.571,-22.9801,-0.550446,1.6665,5.81584,6.49718
347.458,0.569,-21.5837,-0.550446,0.956625,5.03088,6.48713
347.5,0.569,-20.7937,-0.578064,0.538875,5.06656,6.47606
347.542,0.571,-18.718,-0.578064,0.953625,4.9952,6.48713
347.583,0.571,-16.8683,-0.578064,1.65225,6.244,6.45394
347.625,0.571,-15.6861,-0.578064,1.566,5.81584,6.44288
347.667,0.572,-14.7366,-0.578064,0.91575,6.13696,6.40768
347.708,0.57,-14.0287,-0.578064,0.7935,5.06656,6.35539
347.75,0.567,-12.4674,-0.573456,1.25775,5.38768,6.29908
347.792,0.567,-11.4658,-0.573456,1.54613,6.244,6.2669
347.833,0.57,-8.9664,-0.573456,1.467,6.17264,6.16835
347.875,0.564,-5.94412,-0.573456,1.31925,5.81584,6.10198
347.917,0.553,-6.33987,-0.573456,1.05113,6.17264,6.07081
347.958,0.553,-6.6506,-0.573456,0.55875,6.9576,6.02556
348,0.552,-5.97076,-0.573456,0.157125,6.56512,5.95114
348.042,0.552,-5.34824,-0.573456,0.034875,6.56512,5.90689
348.083,0.554,-4.47543,-0.573456,0.02925,6.9576,5.88477
348.125,0.561,-3.56061,-0.628601,0.02325,6.9576,5.82041
348.167,0.561,-3.91998,-0.628601,0.01425,6.56512,5.75404
348.208,0.56,-4.12653,-0.601013,0.009,6.56512,5.72086
348.25,0.555,-4.30176,-0.601013,0.00975,6.9576,5.63337
348.292,0.558,-4.50421,-0.596436,0.01425,6.9576,5.60019
348.333,0.548,-4.47543,-0.596436,0.024375,6.56512,5.55795
348.375,0.546,-4.50421,-0.601013,0.032625,6.9576,5.50164
348.417,0.547,-4.70456,-0.601013,0.02475,6.9576,5.42722
348.458,0.542,-4.41772,-0.596436,0.009,6.9576,5.37091
348.5,0.545,-3.83078,-0.596436,0.003375,6.9576,5.2965
348.542,0.543,-3.43936,-0.568848,0.013125,6.9576,5.2623
348.583,0.543,-3.37842,-0.596436,0.03075,6.9576,5.19694
348.625,0.561,-3.28665,-0.56427,0.03675,6.92192,5.09739
348.667,0.575,-3.40891,-0.596436,0.023625,5.81584,5.03303
348.708,,-3.40891,-0.568848,0.010125,5.81584,4.94655
348.75,0.574,-3.43936,-0.596436,0.009,5.81584,4.88018
348.792,0.603,-3.25595,-0.596436,0.01725,5.85152,4.78364
348.833,0.571,-3.1636,-0.596436,0.0345,5.38768,4.73939
348.875,0.567,-3.34787,-0.568848,0.0465,5.42336,4.69414
348.917,0.564,-4.5903,-0.568848,0.03375,5.03088,4.57649
348.958,0.565,-5.48532,-0.536621,0.01125,5.03088,4.53224
349,0.558,-5.86395,-0.536621,0.001125,4.6384,4.45481
349.042,0.601,-4.03824,-0.536621,0,4.6384,4.35827
349.083,0.572,-4.18509,-0.509003,0,4.6384,4.31402
349.125,0.57,-5.34824,-0.536621,0,4.6384,4.2376
349.167,0.572,-5.89072,-0.509003,0,4.6384,4.16117
349.208,0.563,-5.59427,-0.509003,0,4.6384,4.08575
349.25,0.563,-5.3757,-0.509003,0,4.6384,4.00933
349.292,0.58,-5.72955,-0.509003,0,4.6384,3.94396
349.333,0.555,-6.33987,-0.476685,0.001875,4.6384,3.86653
349.375,0.578,-6.46994,-0.509003,0.0075,4.6384,3.79111
349.417,0.581,-6.02396,-0.476685,0.012375,4.6384,3.72675
349.458,0.551,-5.97076,-0.476685,0.017625,4.6384,3.69256
349.5,0.577,-5.21014,-0.481293,0.03525,4.6384,3.6272
349.542,0.588,-4.67606,-0.476685,0.06675,4.6384,3.55178
349.583,0.595,-4.30176,-0.476685,0.178875,4.6384,3.52966
349.625,0.601,-4.2435,-0.476685,0.652125,4.6384,3.4653
349.667,0.585,-4.06775,-0.448914,1.68975,4.6384,3.38686
349.708,0.543,-3.74118,-0.476685,2.82975,4.6384,3.3225
349.75,0.601,-3.56061,-0.448914,3.30075,4.6384,3.26921
349.792,0.603,-3.37842,-0.448914,3.01388,3.85344,3.2139
349.833,,-3.19443,-0.448914,2.54138,4.24592,3.19278
349.875,0.559,-2.84933,-0.448914,2.32725,4.24592,3.14853
349.917,,-2.71396,-0.448914,2.45963,4.21024,3.11535
349.958,0.598,-2.73923,-0.448914,2.90587,3.53232,3.04998
350,0.607,-2.61896,-0.421112,3.60938,2.71168,3.00775
350.042,0.639,-2.4371,-0.421112,4.473,3.81776,2.97356
350.083,0.629,-2.10413,-0.448914,5.25787,3.53232,2.94239
350.125,0.609,-1.99948,-0.416504,5.87287,2.676,2.94138
350.167,,-2.03552,-0.388672,6.45038,3.88912,2.87702
350.208,0.668,-2.03879,-0.421112,6.7215,3.42528,2.83177
350.25,0.71,-2.01257,-0.388672,6.447,2.71168,2.82071
350.292,,-2.11719,-0.388672,6.00975,3.49664,2.74629
350.333,,-2.13669,-0.388672,5.79413,2.74736,2.74629
350.375,0.855,-2.19199,-0.388672,5.88825,3.06848,2.74629
350.417,0.851,-2.9931,-0.388672,6.04425,2.71168,2.74629
350.458,,-3.50009,-0.388672,5.71012,2.71168,2.70104
350.5,0.84,-3.68118,-0.388672,4.81988,2.71168,2.68093
350.542,,-3.89029,-0.388672,4.10925,3.10416,2.62462
350.583,,-3.94962,-0.388672,4.10812,2.3192,2.59244
350.625,,-4.09711,-0.388672,4.3695,2.71168,2.5502
350.667,,-4.21429,-0.388672,4.227,3.10416,2.5502
350.708,0.826,-4.53296,-0.388672,3.6135,2.3192,2.51601
350.75,,-4.64752,-0.388672,2.77125,2.71168,2.48484
350.792,,-4.70456,-0.360779,2.02087,2.3192,2.43959
350.833,,-4.90277,-0.360779,1.69238,2.71168,2.39634
350.875,,-4.93094,-0.360779,1.83188,2.3192,2.34305
350.917,,-5.32071,-0.360779,2.331,2.3192,2.3531
350.958,,-6.18256,-0.360779,3.09488,2.35488,2.28875
351,0.811,-6.49585,-0.360779,3.88837,2.676,2.28875
351.042,0.807,-6.62488,-0.328217,4.38675,2.3192,2.27668
351.083,0.801,-6.20889,-0.332886,4.4295,2.3192,2.22338
351.125,,-5.3757,-0.360779,4.053,2.3192,2.20025
351.167,,-5.78345,-0.332886,3.2115,2.3192,2.15802
351.208,,-5.70258,-0.328217,2.00812,2.3192,2.15601
351.25,0.853,-5.75656,-0.332886,1.038,2.35488,2.11377
351.292,,-6.02396,-0.300232,0.654375,2.676,2.05846
351.333,0.818,-6.72748,-0.332886,0.587625,2.71168,2.02729
351.375,0.843,-7.84439,-0.300232,0.54075,2.3192,2.01522
351.417,0.839,-8.8298,-0.300232,0.427875,2.3192,1.96193
351.458,0.82,-9.83054,-0.300232,0.324,2.3192,1.96193
351.5,0.801,-8.73816,-0.272278,0.32775,2.3192,1.96193
351.542,,-8.36707,-0.272278,0.342,2.3192,1.94986
351.583,0.808,-10.7798,-0.272278,0.2445,2.3192,1.89556
351.625,0.823,-12.3169,-0.300232,0.112125,2.3192,1.87343
351.667,0.831,-12.9118,-0.300232,0.05325,2.3192,1.8312
351.708,0.832,-12.3923,-0.272278,0.0495,2.3192,1.8312
351.75,0.829,-11.5251,-0.300232,0.050625,2.3192,1.81913
351.792,0.826,-11.446,-0.272278,0.06675,2.3192,1.76583
351.833,0.826,-11.9349,-0.272278,0.1065,2.3192,1.76583
351.875,,-12.2031,-0.304932,0.129,2.3192,1.76583
351.917,0.784,-12.7649,-0.272278,0.123375,2.3192,1.76583
351.958,0.781,-15.8266,-0.272278,0.106125,2.3192,1.7427
352,0.779,-17.5726,-0.244202,0.076875,1.92672,1.70047
352.042,0.777,-17.866,-0.244202,0.064125,2.3192,1.70047
352.083,,-18.3174,-0.244202,0.076125,1.92672,1.70047
352.125,,-18.3309,-0.244202,0.072375,1.92672,1.65522
352.167,,-17.949,-0.244202,0.072375,1.92672,1.6341
352.208,0.768,-14.852,-0.244202,0.11925,2.3192,1.62505
352.25,0.788,-14.6206,-0.248901,0.15825,2.3192,1.61298
352.292,0.794,-14.3356,-0.244202,0.12975,2.3192,1.58985
352.333,0.795,-14.1828,-0.244202,0.07275,2.3192,1.56974
352.375,0.796,-14.1998,-0.248901,0.040875,2.3192,1.55868
352.417,0.795,-14.1998,-0.244202,0.054375,2.3192,1.52449
352.458,0.793,-13.9771,-0.248901,0.1035,2.28352,1.50538
352.5,0.79,-13.5585,-0.244202,0.14625,1.9624,1.51343
352.542,0.791,-13.2021,-0.248901,0.15525,2.3192,1.49332
352.583,0.761,-13.003,-0.244202,0.128625,2.3192,1.50438
352.625,,-12.9666,-0.248901,0.085125,2.3192,1.49231
352.667,0.793,-13.1479,-0.244202,0.082125,2.3192,1.48326
352.708,0.737,-13.2021,-0.248901,0.15075,2.3192,1.50438
352.75,0.795,-13.3811,-0.244202,0.219,2.3192,1.50438
352.792,0.791,-13.3276,-0.276917,0.210375,2.3192,1.50337
352.833,0.782,-13.399,-0.248901,0.162375,2.3192,1.47119
352.875,,-14.0115,-0.244202,0.160875,2.3192,1.4722
352.917,,-14.2169,-0.244202,0.225375,2.3192,1.47019
352.958,,-14.4535,-0.216156,0.268125,2.3192,1.47119
353,,-16.0583,-0.216156,0.21075,2.3192,1.46013
353.042,,-16.5727,-0.216156,0.114375,1.92672,1.42795
353.083,,-16.483,-0.248901,0.06525,2.28352,1.43901
353.125,,-17.3172,-0.220825,0.066375,1.9624,1.47119
353.167,,-17.4311,-0.216156,0.100875,2.3192,1.43901
353.208,,-17.36,-0.216156,0.159375,2.3192,1.45108
353.25,,-17.8244,-0.216156,0.210375,2.3192,1.46013
353.292,,-16.4229,-0.248901,0.213,1.92672,1.45913
353.333,,-15.5287,-0.220825,0.18225,2.3192,1.49332
353.375,,-15.129,-0.248901,0.20625,2.28352,1.48225
353.417,,-15.2257,-0.216156,0.3075,1.9624,1.48326
353.458,0.752,-15.2899,-0.220825,0.371625,1.89104,1.50438
353.5,0.75,-15.5603,-0.220825,0.37275,1.9624,1.50438
353.542,0.743,-14.7697,-0.248901,0.396,1.49856,1.49231
353.583,0.745,-14.2848,-0.248901,0.371625,0.82064,1.46114
353.625,0.763,-13.3097,-0.220825,0.232125,2.3192,1.50438
353.667,0.766,-13.003,-0.220825,0.113625,2.3192,1.50438
353.708,0.653,-13.5408,-0.248901,0.097875,2.3192,1.49332
353.75,0.655,-14.4535,-0.216156,0.125625,2.3192,1.50438
353.792,0.664,-15.6391,-0.220825,0.212625,2.3192,1.50438
353.833,0.658,-16.7211,-0.248901,0.471375,1.89104,1.48125
353.875,0.666,-17.2455,-0.216156,0.826875,1.9624,1.48326
353.917,0.712,-17.1736,-0.248901,0.98475,1.92672,1.50438
353.958,0.712,-17.4311,-0.248901,0.928875,1.49856,1.5255
354,0.71,-18.0315,-0.216156,0.99525,1.21312,1.53756
354.042,0.707,-18.452,-0.220825,1.2405,1.92672,1.55868
354.083,0.706,-19.6435,-0.248901,1.323,1.92672,1.56974
354.125,0.706,-20.6053,-0.248901,1.12688,1.53424,1.53656
354.167,0.704,-20.4745,-0.248901,0.88125,1.89104,1.5808
354.208,0.709,-20.2342,-0.248901,0.720375,1.56992,1.60192
354.25,0.712,-20.8755,-0.248901,0.637875,1.53424,1.60293
354.292,0.708,-20.9337,-0.248901,0.63375,1.53424,1.61198
354.333,0.707,-20.8405,-0.248901,0.652125,1.53424,1.60293
354.375,0.703,-18.3579,-0.248901,0.582,2.28352,1.62304
354.417,0.719,-14.7532,-0.248901,0.419625,1.9624,1.61399
354.458,0.73,-13.238,-0.248901,0.27525,1.53424,1.61298
354.5,0.722,-12.5236,-0.248901,0.20475,1.92672,1.65823
354.542,,-12.012,-0.248901,0.171375,1.10608,1.68941
354.583,0.726,-11.8187,-0.248901,0.129375,1.56992,1.68941
354.625,0.713,-13.0938,-0.248901,0.081,1.53424,1.67835
354.667,0.697,-14.554,-0.248901,0.052875,1.92672,1.67835
354.708,0.705,-15.4495,-0.248901,0.045375,1.17744,1.66628
354.75,0.702,-15.9042,-0.248901,0.03825,0.78496,1.67935
354.792,0.706,-15.1451,-0.248901,0.03375,1.92672,1.70047
354.833,,-13.3633,-0.248901,0.04425,1.53424,1.74472
354.875,0.689,-13.256,-0.248901,0.051,1.53424,1.75377
354.917,0.689,-13.6113,-0.248901,0.039,1.92672,1.74472
354.958,0.707,-13.7516,-0.248901,0.023625,1.92672,1.76583
355,0.704,-14.4199,-0.248901,0.01575,1.92672,1.74371
355.042,0.7,-15.2257,-0.248901,0.012,2.28352,1.76583
355.083,0.721,-15.7331,-0.248901,0.010125,1.9624,1.76583
355.125,0.721,-18.954,-0.248901,0.013875,1.92672,1.75477
355.167,0.74,-21.1531,-0.248901,0.025125,1.92672,1.75477
355.208,0.738,-22.6573,-0.248901,0.03375,1.92672,1.76684
355.25,0.74,-24.3376,-0.248901,0.028875,1.49856,1.80807
355.292,0.738,-25.028,-0.248901,0.018,1.56992,1.79902
355.333,0.739,-26.3208,-0.248901,0.01725,2.3192,1.80907
355.375,0.74,-27.4101,-0.248901,0.0405,1.89104,1.81913
355.417,0.74,-28.1997,-0.248901,0.09375,1.21312,1.81008
355.458,0.739,-28.4249,-0.248901,0.153375,1.89104,1.8322
355.5,0.736,-27.3227,-0.248901,0.193125,0.03568,1.86338
355.542,0.737,-22.7203,-0.248901,0.205875,1.89104,1.88449
355.583,0.738,-19.3658,-0.248901,0.192375,1.56992,1.86539
355.625,0.736,-18.7576,-0.248901,0.202125,1.92672,1.87444
355.667,0.736,-17.866,-0.248901,0.28725,1.10608,1.91868
355.708,0.733,-17.2599,-0.281616,0.389625,1.17744,1.89656
355.75,0.733,-16.468,-0.276917,0.437625,0.78496,1.91868
355.792,0.731,-15.4653,-0.276917,0.505875,0.78496,1.92874
355.833,0.727,-14.9012,-0.281616,0.67875,1.17744,1.9398
355.875,0.735,-14.4535,-0.276917,0.8745,1.53424,1.94081
355.917,0.732,-14.0459,-0.276917,0.970875,0.78496,1.99612
355.958,0.731,-13.2918,-0.276917,0.95175,0.82064,1.9941
356,0.731,-12.6353,-0.276917,0.91275,1.92672,1.9941
356.042,,-12.7649,-0.276917,0.904875,1.17744,2.00416
356.083,0.702,-11.9735,-0.276917,0.784125,1.53424,2.04036
356.125,0.737,-11.0653,-0.276917,0.48075,1.53424,2.06952
356.167,0.714,-10.3849,-0.276917,0.183,1.92672,2.09366
356.208,0.738,-11.1058,-0.276917,0.037875,1.92672,2.12483
356.25,0.72,-12.1078,-0.276917,0.003,2.28352,2.10472
356.292,0.721,-13.0938,-0.276917,0,1.56992,2.13589
356.333,0.735,-13.4878,-0.276917,0,2.3192,2.17008
356.375,0.722,-14.5873,-0.276917,0,1.89104,2.20025
356.417,0.734,-15.1774,-0.276917,0,1.56992,2.19221
356.458,0.705,-14.4702,-0.276917,0,2.3192,2.23545
356.5,0.702,-14.0631,-0.276917,0,2.3192,2.26662
356.542,0.736,-13.856,-0.304932,0,1.92672,2.27668
356.583,0.736,-14.0459,-0.304932,0,2.3192,2.23545
356.625,0.736,-13.5937,-0.309601,0,2.3192,2.28875
356.667,0.734,-13.7516,-0.309601,0,2.3192,2.27768
356.708,0.71,-14.7697,-0.309601,0,2.3192,2.32294
356.75,0.7,-14.403,-0.309601,0,2.3192,2.35411
356.792,,-13.0938,-0.304932,0,2.3192,2.35411
356.833,0.694,-12.8201,-0.304932,0,2.71168,2.35411
356.875,0.7,-11.4855,-0.304932,0,2.74736,2.35512
356.917,0.675,-9.61279,-0.309601,0,3.06848,2.38729
356.958,,-8.48386,-0.309601,0,3.10416,2.39735
357,,-10.4897,-0.337524,0,2.3192,2.43054
357.042,0.742,-9.89536,-0.304932,0,2.71168,2.47478
357.083,0.755,-8.41385,-0.309601,0,2.3192,2.48484
357.125,,-7.45486,-0.337524,0,2.3192,2.47378
357.167,0.736,-6.57336,-0.337524,0,2.71168,2.47478
357.208,,-5.81033,-0.337524,0,2.35488,2.48383
357.25,0.738,-5.43057,-0.337524,0,2.676,2.50797
357.292,0.769,-5.1268,-0.337524,0,2.35488,2.51802
357.333,,-5.04309,-0.332886,0,3.06848,2.53914
357.375,,-4.87457,-0.332886,0,2.3192,2.5502
357.417,,-5.04309,-0.332886,0,3.49664,2.53914
357.458,,-4.733,-0.332886,0,3.10416,2.5502
357.5,,-4.27264,-0.332886,0,2.3192,2.5502
357.542,0.769,-3.91998,-0.332886,0,2.3192,2.5502
357.583,,-4.70456,-0.332886,0,2.71168,2.5502
357.625,0.762,-5.07104,-0.332886,0,2.71168,2.5502
357.667,,-5.4032,-0.332886,0,2.74736,2.5502
357.708,0.768,-5.07104,-0.360779,0,2.676,2.5502
357.75,0.793,-5.59427,-0.360779,0,2.3192,2.5502
357.792,0.786,-5.72955,-0.360779,0,2.3192,2.58238
357.833,0.786,-5.5126,-0.332886,0,2.3192,2.60551
357.875,0.766,-5.34824,-0.360779,0,2.35488,2.59244
357.917,0.8,-5.07104,-0.332886,0,2.676,2.58339
357.958,,-4.76138,-0.332886,0,2.71168,2.61557
358,0.846,-4.76138,-0.332886,0,2.3192,2.6045
358.042,0.825,-4.81805,-0.332886,0,2.3192,2.61557
358.083,0.86,-4.98709,-0.332886,0,2.3192,2.61557
358.125,,-4.98709,-0.332886,0,2.3192,2.58238
358.167,0.869,-4.90277,-0.332886,0,2.3192,2.6045
